player name,sf,min,pts,%_2pt,%_3pt,%_1pt,dr_rebounds,or_rebounds,tr_rebounds,pf_fouls,fa_fouls,st,to,as,bkf_blocks,bka_blocks,val,+/-,m_2pt,a_2pt,m_3pt,a_3pt,m_1pt,a_1pt,opponent,loc,round,game_idx,coach
Eyal Harel,,6,0,0,0,0,0,0,0,2,0,0,0,0,1,0,-2,4,0,0,0,1,0,0,Ironi_Kiryat_Ata,A,29,29,Ariel Bet Halahmi
Muriel Lutati,,27,9,100,25,0,2,0,2,4,2,1,5,3,0,0,5,10,3,3,1,4,0,0,Ironi_Kiryat_Ata,A,29,29,Ariel Bet Halahmi
Noam Avivi,*,13,1,0,0,50,1,2,3,4,1,0,0,0,0,1,-7,2,0,2,0,4,1,2,Ironi_Kiryat_Ata,A,29,29,Ariel Bet Halahmi
Gilad Levy,,4,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,Ironi_Kiryat_Ata,A,29,29,Ariel Bet Halahmi
J'Covan Brown,*,12,4,0,0,100,3,1,4,0,2,2,0,4,0,0,14,-2,0,1,0,1,4,4,Ironi_Kiryat_Ata,A,29,29,Ariel Bet Halahmi
Total,,200,86,61,25,75,23,14,37,19,21,12,15,17,5,2,102,0,25,41,6,24,18,24,Ironi_Kiryat_Ata,A,29,29,Ariel Bet Halahmi
Team,,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Hapoel_Haifa,A,22,22,Ariel Bet Halahmi
Jalen Lecque,,8,4,100,0,0,1,0,1,0,0,0,0,1,0,0,5,-4,2,2,0,1,0,0,Hapoel_Haifa,A,22,22,Ariel Bet Halahmi
Sandy Cohen,*,33,9,50,29,50,0,0,0,3,2,0,0,1,0,0,2,-18,1,2,2,7,1,2,Hapoel_Haifa,A,22,22,Ariel Bet Halahmi
Justyn Mutts,*,31,23,60,50,100,4,2,6,4,6,4,1,3,2,0,32,-16,9,15,1,2,2,2,Hapoel_Haifa,A,22,22,Ariel Bet Halahmi
JP Tokoto,*,28,15,50,0,56,3,4,7,1,8,2,5,3,0,0,20,-23,5,10,0,0,5,9,Hapoel_Haifa,A,22,22,Ariel Bet Halahmi
Eyal Harel,,15,2,100,0,0,1,0,1,1,2,0,1,0,0,0,0,-3,1,1,0,2,0,1,Hapoel_Haifa,A,22,22,Ariel Bet Halahmi
Ori Ovadia,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hapoel_Haifa,A,22,22,Ariel Bet Halahmi
Muriel Lutati,*,25,4,29,0,0,4,0,4,4,1,1,3,2,0,3,-7,-12,2,7,0,4,0,0,Hapoel_Haifa,A,22,22,Ariel Bet Halahmi
