player name,sf,min,pts,%_2pt,%_3pt,%_1pt,dr_rebounds,or_rebounds,tr_rebounds,pf_fouls,fa_fouls,st,to,as,bkf_blocks,bka_blocks,val,+/-,m_2pt,a_2pt,m_3pt,a_3pt,m_1pt,a_1pt,opponent,loc,round,game_idx,coach
Tzuf Ben Moshe,*,16,2,50,0,0,0,0,0,2,0,0,0,0,0,0,-4,-23,1,2,0,3,0,0,Hapoel_Tel-Aviv,H,10,10,Amit Schaerf
Itay Segev,*,22,7,43,0,50,4,4,8,2,1,0,0,0,0,0,9,-19,3,7,0,0,1,2,Hapoel_Tel-Aviv,H,10,10,Amit Schaerf
Ryan Turell,,20,6,40,0,100,1,5,6,1,3,4,0,1,0,0,13,-12,2,5,0,3,2,2,Hapoel_Tel-Aviv,H,10,10,Amit Schaerf
Yair Kravitz,*,22,7,0,25,100,1,1,2,2,2,1,1,1,0,1,4,-25,0,2,1,4,4,4,Hapoel_Tel-Aviv,H,10,10,Amit Schaerf
Total,,200,54,38,14,71,20,15,35,15,19,7,12,4,0,2,36,0,15,40,4,28,12,17,Hapoel_Tel-Aviv,H,10,10,Amit Schaerf
Team,,0,0,0,0,0,1,6,7,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Maccabi_Ramat_Gan,H,15,15,Amit Schaerf
Ricky Lindo,*,14,8,75,0,100,0,0,0,0,1,3,2,2,1,0,10,10,3,4,0,2,2,2,Maccabi_Ramat_Gan,H,15,15,Amit Schaerf
Darnell Edge,*,31,9,38,33,0,3,2,5,2,1,0,5,4,0,0,5,-17,3,8,1,3,0,0,Maccabi_Ramat_Gan,H,15,15,Amit Schaerf
Bryce Brown,*,35,11,50,8,100,1,0,1,3,2,0,1,2,0,1,-4,-3,3,6,1,13,2,2,Maccabi_Ramat_Gan,H,15,15,Amit Schaerf
Alon Druker,,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3,-5,0,1,0,1,0,0,Maccabi_Ramat_Gan,H,15,15,Amit Schaerf
Tzuf Ben Moshe,*,31,6,0,40,0,2,2,4,3,0,1,0,1,0,0,4,-19,0,2,2,5,0,0,Maccabi_Ramat_Gan,H,15,15,Amit Schaerf
Itay Segev,*,26,5,67,0,50,7,2,9,3,4,1,1,0,0,0,13,-9,2,3,0,0,1,2,Maccabi_Ramat_Gan,H,15,15,Amit Schaerf
Ryan Turell,,21,7,0,50,50,2,0,2,2,2,1,0,0,0,0,5,-6,0,2,2,4,1,2,Maccabi_Ramat_Gan,H,15,15,Amit Schaerf
Yair Kravitz,,17,4,33,0,100,1,0,1,1,3,0,3,1,0,0,-1,-9,1,3,0,4,2,2,Maccabi_Ramat_Gan,H,15,15,Amit Schaerf
Jerome Meyinsse,,22,11,67,0,100,7,2,9,2,5,2,2,2,0,0,22,-17,4,6,0,1,3,3,Maccabi_Ramat_Gan,H,15,15,Amit Schaerf
Total,,200,61,46,18,85,24,14,38,18,18,8,14,12,1,1,57,0,16,35,6,33,11,13,Maccabi_Ramat_Gan,H,15,15,Amit Schaerf
Team,,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Hapoel_Holon,H,17,17,Amit Schaerf
Ricky Lindo,*,39,15,62,25,40,4,4,8,3,3,1,0,1,1,0,17,11,5,8,1,4,2,5,Hapoel_Holon,H,17,17,Amit Schaerf
Darnell Edge,*,26,8,50,40,0,1,0,1,3,1,3,5,3,0,0,4,6,1,2,2,5,0,0,Hapoel_Holon,H,17,17,Amit Schaerf
Bryce Brown,*,34,17,50,38,67,2,2,4,0,6,0,6,2,0,0,14,10,1,2,3,8,6,9,Hapoel_Holon,H,17,17,Amit Schaerf
Jake Van Tubbergen,*,32,13,45,50,0,7,3,10,2,3,0,0,2,0,0,19,11,5,11,1,2,0,0,Hapoel_Holon,H,17,17,Amit Schaerf
Tzuf Ben Moshe,,14,0,0,0,0,1,0,1,2,1,3,0,1,0,0,3,6,0,0,0,1,0,0,Hapoel_Holon,H,17,17,Amit Schaerf
Itay Segev,*,31,7,60,0,25,3,5,8,0,5,0,1,2,1,0,17,14,3,5,0,0,1,4,Hapoel_Holon,H,17,17,Amit Schaerf
Ryan Turell,,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-6,0,0,0,0,0,0,Hapoel_Holon,H,17,17,Amit Schaerf
Yair Kravitz,,21,12,43,40,0,1,1,2,4,0,0,3,4,0,1,3,8,3,7,2,5,0,0,Hapoel_Holon,H,17,17,Amit Schaerf
Total,,200,72,51,36,50,23,16,39,14,19,7,16,15,2,1,81,0,18,35,9,25,9,18,Hapoel_Holon,H,17,17,Amit Schaerf
Team,,0,0,0,0,0,2,2,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Maccabi_Tel-Aviv,H,20,20,Amit Schaerf
Ricky Lindo,*,37,8,67,0,0,5,1,6,4,0,1,4,4,1,1,6,1,4,6,0,3,0,0,Maccabi_Tel-Aviv,H,20,20,Amit Schaerf
Darnell Edge,*,30,15,62,20,100,2,4,6,3,3,0,2,2,0,0,14,-10,5,8,1,5,2,2,Maccabi_Tel-Aviv,H,20,20,Amit Schaerf
Bryce Brown,*,41,17,33,23,100,1,2,3,2,2,0,4,5,0,1,4,-5,3,9,3,13,2,2,Maccabi_Tel-Aviv,H,20,20,Amit Schaerf
Jake Van Tubbergen,*,27,12,50,60,100,4,1,5,2,2,1,0,1,0,0,16,3,1,2,3,5,1,1,Maccabi_Tel-Aviv,H,20,20,Amit Schaerf
Tzuf Ben Moshe,,31,22,50,57,100,2,4,6,4,4,0,0,2,0,0,24,-10,3,6,4,7,4,4,Maccabi_Tel-Aviv,H,20,20,Amit Schaerf
Itay Segev,*,34,12,40,0,44,3,10,13,2,6,3,0,6,0,1,26,-18,4,10,0,0,4,9,Maccabi_Tel-Aviv,H,20,20,Amit Schaerf
Ryan Turell,,6,2,100,0,0,0,0,0,3,0,0,0,1,0,0,-1,9,1,1,0,1,0,0,Maccabi_Tel-Aviv,H,20,20,Amit Schaerf
Yair Kravitz,,19,10,50,40,0,2,1,3,0,1,0,2,5,0,0,12,5,2,4,2,5,0,0,Maccabi_Tel-Aviv,H,20,20,Amit Schaerf
Total,,225,98,50,33,72,21,25,46,21,18,5,12,26,1,3,104,0,23,46,13,39,13,18,Maccabi_Tel-Aviv,H,20,20,Amit Schaerf
