player name,sf,min,pts,%_2pt,%_3pt,%_1pt,dr_rebounds,or_rebounds,tr_rebounds,pf_fouls,fa_fouls,st,to,as,bkf_blocks,bka_blocks,val,+/-,m_2pt,a_2pt,m_3pt,a_3pt,m_1pt,a_1pt,opponent,loc,round,game_idx,coach
Team,,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,Hapoel_Galil_Elion,H,23,23,Ilan Amar
Matt Coleman III,*,33,29,50,67,100,1,0,1,4,3,1,1,12,0,1,32,2,5,10,6,9,1,1,Hapoel_Galil_Elion,H,23,23,Ilan Amar
Deandre Pinckney,*,36,22,60,50,44,7,3,10,3,6,1,1,3,0,0,27,-12,6,10,2,4,4,9,Hapoel_Galil_Elion,H,23,23,Ilan Amar
Omer Poleg,,3,0,0,0,0,0,0,0,1,0,0,1,2,0,0,-2,-2,0,1,0,1,0,0,Hapoel_Galil_Elion,H,23,23,Ilan Amar
Daniel Rosenbaum,*,38,11,0,75,100,3,0,3,2,2,4,0,1,0,0,18,-6,0,0,3,4,2,2,Hapoel_Galil_Elion,H,23,23,Ilan Amar
Elijah Pemberton,,27,10,50,0,100,5,1,6,3,2,0,1,3,0,0,10,0,4,8,0,3,2,2,Hapoel_Galil_Elion,H,23,23,Ilan Amar
Amit Gershon,*,36,16,0,44,100,3,1,4,4,1,2,1,4,0,0,13,-6,0,4,4,9,4,4,Hapoel_Galil_Elion,H,23,23,Ilan Amar
JaKeenan Gant,*,37,22,60,50,100,2,2,4,4,3,2,0,2,2,1,24,-10,6,10,2,4,4,4,Hapoel_Galil_Elion,H,23,23,Ilan Amar
Gil Noyovitch,,14,2,33,0,0,2,1,3,2,1,2,1,2,0,0,4,12,1,3,0,1,0,0,Hapoel_Galil_Elion,H,23,23,Ilan Amar
Alex Sobel,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,Hapoel_Galil_Elion,H,23,23,Ilan Amar
Total,,225,112,48,49,77,24,10,34,24,19,12,7,29,2,2,128,0,22,46,17,35,17,22,Hapoel_Galil_Elion,H,23,23,Ilan Amar
Team,,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Bnei_Herzliya,A,24,24,Ilan Amar
Matt Coleman III,*,36,18,55,0,100,3,2,5,3,5,3,4,7,0,1,23,-11,6,11,0,2,6,6,Bnei_Herzliya,A,24,24,Ilan Amar
Deandre Pinckney,*,24,19,67,0,73,1,2,3,4,9,1,3,4,0,0,20,-10,4,6,0,3,11,15,Bnei_Herzliya,A,24,24,Ilan Amar
Omer Poleg,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,-1,0,2,0,0,0,0,Bnei_Herzliya,A,24,24,Ilan Amar
Daniel Rosenbaum,*,31,11,57,33,0,2,3,5,4,2,0,0,1,0,1,9,-10,4,7,1,3,0,0,Bnei_Herzliya,A,24,24,Ilan Amar
Elijah Pemberton,,18,8,25,0,100,3,0,3,3,3,2,2,5,0,0,10,-1,1,4,0,3,6,6,Bnei_Herzliya,A,24,24,Ilan Amar
Itay Shneider,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,Bnei_Herzliya,A,24,24,Ilan Amar
Amit Gershon,*,33,7,50,17,100,6,0,6,2,1,2,0,0,1,0,9,-5,1,2,1,6,2,2,Bnei_Herzliya,A,24,24,Ilan Amar
JaKeenan Gant,*,36,25,53,33,75,6,6,12,4,3,2,1,2,2,1,28,-1,8,15,2,6,3,4,Bnei_Herzliya,A,24,24,Ilan Amar
Gil Noyovitch,,12,4,100,0,0,1,2,3,0,0,0,1,3,0,0,8,0,2,2,0,1,0,0,Bnei_Herzliya,A,24,24,Ilan Amar
Alex Sobel,,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Bnei_Herzliya,A,24,24,Ilan Amar
Total,,200,92,53,17,85,22,17,39,21,23,10,12,22,3,5,103,0,26,49,4,24,28,33,Bnei_Herzliya,A,24,24,Ilan Amar
Team,,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Hapoel_Holon,H,25,25,Ilan Amar
Matt Coleman III,*,35,18,30,29,100,4,1,5,2,7,2,3,6,0,2,19,4,3,10,2,7,6,6,Hapoel_Holon,H,25,25,Ilan Amar
Deandre Pinckney,*,35,11,67,0,75,8,0,8,4,3,0,1,1,1,1,13,3,4,6,0,2,3,4,Hapoel_Holon,H,25,25,Ilan Amar
Omer Poleg,,7,2,25,0,0,0,0,0,0,0,0,0,3,0,2,0,9,1,4,0,0,0,0,Hapoel_Holon,H,25,25,Ilan Amar
Daniel Rosenbaum,*,28,9,75,33,0,1,0,1,2,1,4,3,2,0,0,9,-6,3,4,1,3,0,0,Hapoel_Holon,H,25,25,Ilan Amar
Elijah Pemberton,,17,10,100,0,100,2,2,4,1,2,1,4,0,0,0,11,0,3,3,0,1,4,4,Hapoel_Holon,H,25,25,Ilan Amar
Amit Gershon,*,33,4,20,0,100,4,0,4,4,1,1,2,2,0,1,-3,-11,1,5,0,4,2,2,Hapoel_Holon,H,25,25,Ilan Amar
JaKeenan Gant,*,23,14,38,100,100,2,5,7,4,2,1,3,0,3,1,14,-9,3,8,2,2,2,2,Hapoel_Holon,H,25,25,Ilan Amar
Gil Noyovitch,,21,12,80,33,100,1,0,1,4,3,1,1,1,0,0,10,5,4,5,1,3,1,1,Hapoel_Holon,H,25,25,Ilan Amar
Alex Sobel,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hapoel_Holon,H,25,25,Ilan Amar
Total,,200,80,49,27,95,26,9,35,21,19,10,17,15,4,7,78,0,22,45,6,22,18,19,Hapoel_Holon,H,25,25,Ilan Amar
Team,,0,0,0,0,0,2,4,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,Hapoel_Afula,A,27,27,Ilan Amar
Matt Coleman III,*,34,12,50,0,50,1,1,2,4,7,1,5,8,0,1,13,6,5,10,0,0,2,4,Hapoel_Afula,A,27,27,Ilan Amar
Deandre Pinckney,*,22,15,60,100,100,4,2,6,4,4,0,2,1,1,1,18,6,3,5,2,2,3,3,Hapoel_Afula,A,27,27,Ilan Amar
Omer Poleg,,12,0,0,0,0,0,1,1,3,0,0,0,1,0,1,-7,-3,0,5,0,0,0,0,Hapoel_Afula,A,27,27,Ilan Amar
Daniel Rosenbaum,*,39,19,62,33,100,10,1,11,2,2,3,3,1,0,1,23,2,5,8,2,6,3,3,Hapoel_Afula,A,27,27,Ilan Amar
Amit Gershon,*,39,20,25,50,86,8,1,9,1,4,1,0,5,0,1,29,2,1,4,4,8,6,7,Hapoel_Afula,A,27,27,Ilan Amar
JaKeenan Gant,*,20,12,57,20,100,0,1,1,2,1,0,2,0,0,1,2,0,4,7,1,5,1,1,Hapoel_Afula,A,27,27,Ilan Amar
Gil Noyovitch,,26,10,33,100,0,1,0,1,3,0,3,0,5,0,0,12,-6,2,6,2,2,0,0,Hapoel_Afula,A,27,27,Ilan Amar
Alex Sobel,,8,2,100,0,0,1,0,1,1,0,0,0,0,0,0,2,3,1,1,0,0,0,0,Hapoel_Afula,A,27,27,Ilan Amar
Total,,200,90,46,48,83,27,11,38,20,18,8,13,21,1,6,97,0,21,46,11,23,15,18,Hapoel_Afula,A,27,27,Ilan Amar
Team,,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ironi_Kiryat_Ata,H,28,28,Ilan Amar
Matt Coleman III,*,34,21,33,75,100,1,2,3,3,1,4,2,11,0,0,24,-7,5,15,3,4,2,2,Ironi_Kiryat_Ata,H,28,28,Ilan Amar
Deandre Pinckney,*,35,17,50,67,100,5,1,6,2,5,5,0,2,0,0,27,-7,5,10,2,3,1,1,Ironi_Kiryat_Ata,H,28,28,Ilan Amar
Omer Poleg,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,0,1,0,0,0,0,Ironi_Kiryat_Ata,H,28,28,Ilan Amar
Daniel Rosenbaum,*,32,11,100,17,50,8,0,8,4,4,3,2,3,0,0,16,15,3,3,1,6,2,4,Ironi_Kiryat_Ata,H,28,28,Ilan Amar
Elijah Pemberton,,28,17,75,50,67,2,2,4,4,3,1,3,1,0,0,14,-18,3,4,3,6,2,3,Ironi_Kiryat_Ata,H,28,28,Ilan Amar
Amit Gershon,*,36,12,60,33,0,5,0,5,2,3,2,2,4,0,0,16,5,3,5,2,6,0,0,Ironi_Kiryat_Ata,H,28,28,Ilan Amar
JaKeenan Gant,*,16,10,100,50,0,1,1,2,1,1,0,2,2,0,0,10,8,2,2,2,4,0,0,Ironi_Kiryat_Ata,H,28,28,Ilan Amar
Gil Noyovitch,,15,5,100,0,50,1,0,1,4,3,1,1,0,0,0,2,3,2,2,0,2,1,2,Ironi_Kiryat_Ata,H,28,28,Ilan Amar
Alex Sobel,,3,2,100,0,0,1,0,1,0,0,0,0,0,0,0,3,-4,1,1,0,0,0,0,Ironi_Kiryat_Ata,H,28,28,Ilan Amar
Total,,200,95,56,42,67,24,7,31,21,20,16,13,23,0,0,110,0,24,43,13,31,8,12,Ironi_Kiryat_Ata,H,28,28,Ilan Amar
Team,,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Ironi_Kiryat_Ata,A,31,31,Ilan Amar
Matt Coleman III,*,33,11,20,43,0,1,0,1,5,2,1,6,5,0,0,-1,-1,1,5,3,7,0,2,Ironi_Kiryat_Ata,A,31,31,Ilan Amar
Deandre Pinckney,*,14,7,67,0,100,2,0,2,2,2,0,2,0,0,0,6,-16,2,3,0,0,3,3,Ironi_Kiryat_Ata,A,31,31,Ilan Amar
Omer Poleg,,21,6,43,0,0,2,1,3,2,1,0,3,4,0,0,1,9,3,7,0,4,0,0,Ironi_Kiryat_Ata,A,31,31,Ilan Amar
Daniel Rosenbaum,*,19,2,17,0,0,2,1,3,5,2,3,1,0,0,1,-7,-11,1,6,0,3,0,2,Ironi_Kiryat_Ata,A,31,31,Ilan Amar
Elijah Pemberton,*,28,10,0,100,50,1,2,3,1,3,1,1,1,0,0,14,-6,0,1,3,3,1,2,Ironi_Kiryat_Ata,A,31,31,Ilan Amar
Amit Gershon,*,37,32,75,58,100,2,0,2,2,3,5,7,3,0,1,29,-7,3,4,7,12,5,5,Ironi_Kiryat_Ata,A,31,31,Ilan Amar
Gil Noyovitch,,25,13,33,75,50,5,1,6,1,3,4,2,4,0,0,22,-6,1,3,3,4,2,4,Ironi_Kiryat_Ata,A,31,31,Ilan Amar
Alex Sobel,,23,4,67,0,0,1,0,1,3,2,3,0,0,0,0,6,13,2,3,0,0,0,0,Ironi_Kiryat_Ata,A,31,31,Ilan Amar
Total,,200,85,41,48,61,20,7,27,21,18,17,22,17,0,2,76,0,13,32,16,33,11,18,Ironi_Kiryat_Ata,A,31,31,Ilan Amar
Team,,0,0,0,0,0,1,3,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,Elitzur_Netanya,A,30,30,Ilan Amar
Matt Coleman III,*,29,14,44,40,0,4,2,6,4,5,0,2,10,0,1,20,-12,4,9,2,5,0,0,Elitzur_Netanya,A,30,30,Ilan Amar
Deandre Pinckney,*,25,17,64,0,60,3,2,5,3,5,0,2,1,0,0,14,-7,7,11,0,3,3,5,Elitzur_Netanya,A,30,30,Ilan Amar
Omer Poleg,,19,3,0,33,0,1,1,2,4,0,2,3,2,0,0,-1,6,0,1,1,3,0,0,Elitzur_Netanya,A,30,30,Ilan Amar
Daniel Rosenbaum,*,38,14,100,29,0,3,1,4,4,0,3,3,0,0,0,9,-3,4,4,2,7,0,0,Elitzur_Netanya,A,30,30,Ilan Amar
Elijah Pemberton,*,22,9,40,33,100,1,0,1,1,1,1,0,3,0,0,9,-3,2,5,1,3,2,2,Elitzur_Netanya,A,30,30,Ilan Amar
Amit Gershon,*,37,14,50,33,100,6,2,8,1,3,2,4,1,0,0,15,-6,2,4,3,9,1,1,Elitzur_Netanya,A,30,30,Ilan Amar
Gil Noyovitch,,24,14,100,40,100,0,1,1,3,3,1,1,3,0,0,15,-6,2,2,2,5,4,4,Elitzur_Netanya,A,30,30,Ilan Amar
Alex Sobel,,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-4,0,0,0,0,0,0,Elitzur_Netanya,A,30,30,Ilan Amar
Total,,200,85,58,31,83,20,12,32,20,17,9,16,20,0,1,85,0,21,36,11,35,10,12,Elitzur_Netanya,A,30,30,Ilan Amar
Team,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Hapoel_Tel-Aviv,A,26,26,Ilan Amar
Matt Coleman III,*,31,21,58,50,100,2,0,2,2,3,2,5,9,0,0,23,0,7,12,2,4,1,1,Hapoel_Tel-Aviv,A,26,26,Ilan Amar
Ben Amar,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,0,0,0,1,0,0,Hapoel_Tel-Aviv,A,26,26,Ilan Amar
Tal Zvi Bar Hama,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,0,1,0,0,0,0,Hapoel_Tel-Aviv,A,26,26,Ilan Amar
Deandre Pinckney,*,34,23,58,50,60,6,5,11,5,4,0,1,4,0,0,27,-4,7,12,2,4,3,5,Hapoel_Tel-Aviv,A,26,26,Ilan Amar
Omer Poleg,,19,8,40,0,0,0,0,0,4,3,0,1,1,0,1,0,-16,4,10,0,0,0,0,Hapoel_Tel-Aviv,A,26,26,Ilan Amar
Daniel Rosenbaum,*,34,11,100,50,0,3,0,3,3,2,0,1,2,0,0,11,-7,1,1,3,6,0,0,Hapoel_Tel-Aviv,A,26,26,Ilan Amar
Itay Shneider,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,1,0,0,0,0,Hapoel_Tel-Aviv,A,26,26,Ilan Amar
Amit Gershon,*,38,18,0,40,100,2,0,2,3,4,0,0,2,0,1,14,-14,0,2,4,10,6,6,Hapoel_Tel-Aviv,A,26,26,Ilan Amar
JaKeenan Gant,*,16,12,100,67,0,2,0,2,1,0,4,0,2,0,0,18,11,3,3,2,3,0,0,Hapoel_Tel-Aviv,A,26,26,Ilan Amar
Gil Noyovitch,,15,6,75,0,0,1,0,1,3,0,1,4,3,0,0,3,-23,3,4,0,0,0,0,Hapoel_Tel-Aviv,A,26,26,Ilan Amar
Alex Sobel,,7,0,0,0,0,1,0,1,4,2,0,1,0,0,0,-4,-12,0,0,0,0,0,2,Hapoel_Tel-Aviv,A,26,26,Ilan Amar
Total,,200,99,54,46,71,17,8,25,25,18,7,13,23,0,2,92,0,25,46,13,28,10,14,Hapoel_Tel-Aviv,A,26,26,Ilan Amar
Team,,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,Elitzur_Netanya,H,29,29,Ilan Amar
Matt Coleman III,*,23,9,33,50,100,2,0,2,4,1,0,4,2,0,0,1,-7,2,6,1,2,2,2,Elitzur_Netanya,H,29,29,Ilan Amar
Deandre Pinckney,*,20,4,50,0,0,3,0,3,4,0,1,4,1,0,0,-3,-19,2,4,0,2,0,0,Elitzur_Netanya,H,29,29,Ilan Amar
Omer Poleg,,23,13,80,50,100,0,0,0,3,2,5,2,1,0,0,14,4,4,5,1,2,2,2,Elitzur_Netanya,H,29,29,Ilan Amar
Daniel Rosenbaum,*,35,13,0,50,67,4,4,8,4,5,2,1,2,0,0,19,-10,0,1,3,6,4,6,Elitzur_Netanya,H,29,29,Ilan Amar
Elijah Pemberton,,28,7,40,50,0,3,0,3,2,2,1,4,0,0,0,1,5,2,5,1,2,0,2,Elitzur_Netanya,H,29,29,Ilan Amar
Amit Gershon,*,34,22,75,67,100,2,0,2,3,5,1,2,1,0,0,23,-9,3,4,4,6,4,4,Elitzur_Netanya,H,29,29,Ilan Amar
Gil Noyovitch,*,26,14,40,67,100,2,2,4,3,4,1,2,4,0,0,18,5,2,5,2,3,4,4,Elitzur_Netanya,H,29,29,Ilan Amar
Alex Sobel,,11,6,60,0,0,3,4,7,3,0,0,0,0,2,0,10,-4,3,5,0,0,0,0,Elitzur_Netanya,H,29,29,Ilan Amar
Total,,200,88,51,52,80,23,10,33,26,19,11,20,11,2,0,86,0,18,35,12,23,16,20,Elitzur_Netanya,H,29,29,Ilan Amar
Team,,0,0,0,0,0,3,2,5,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,Hapoel_Afula,H,32,32,Ilan Amar
Matt Coleman III,*,34,17,45,17,67,2,1,3,2,6,2,2,9,0,0,20,-5,5,11,1,6,4,6,Hapoel_Afula,H,32,32,Ilan Amar
Ben Amar,,1,2,100,0,0,1,0,1,0,0,0,0,0,0,0,3,-2,1,1,0,0,0,0,Hapoel_Afula,H,32,32,Ilan Amar
Tal Zvi Bar Hama,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,Hapoel_Afula,H,32,32,Ilan Amar
Omer Poleg,,20,10,43,25,50,2,1,3,3,1,1,1,4,0,0,7,8,3,7,1,4,1,2,Hapoel_Afula,H,32,32,Ilan Amar
Daniel Rosenbaum,*,36,15,83,33,100,3,1,4,2,2,2,2,1,0,0,17,-11,5,6,1,3,2,2,Hapoel_Afula,H,32,32,Ilan Amar
Elijah Pemberton,*,25,4,50,0,0,3,1,4,3,1,1,0,1,0,0,2,-9,2,4,0,4,0,0,Hapoel_Afula,H,32,32,Ilan Amar
Itay Shneider,,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-10,0,0,0,0,0,0,Hapoel_Afula,H,32,32,Ilan Amar
Amit Gershon,*,36,21,0,58,0,2,0,2,4,0,2,2,1,0,1,12,-11,0,2,7,12,0,0,Hapoel_Afula,H,32,32,Ilan Amar
Gil Noyovitch,,16,6,50,50,100,1,1,2,3,2,0,0,2,0,0,7,-16,1,2,1,2,1,1,Hapoel_Afula,H,32,32,Ilan Amar
Alex Sobel,*,26,13,62,0,60,5,5,10,2,5,3,0,0,4,1,27,-7,5,8,0,0,3,5,Hapoel_Afula,H,32,32,Ilan Amar
Total,,200,88,54,35,69,22,12,34,19,17,11,9,19,4,2,99,0,22,41,11,31,11,16,Hapoel_Afula,H,32,32,Ilan Amar
