player name,sf,min,pts,%_2pt,%_3pt,%_1pt,dr_rebounds,or_rebounds,tr_rebounds,pf_fouls,fa_fouls,st,to,as,bkf_blocks,bka_blocks,val,+/-,m_2pt,a_2pt,m_3pt,a_3pt,m_1pt,a_1pt,opponent,loc,round,game_idx,coach
Khadeen Carrington,,26,11,43,20,100,1,2,3,0,2,0,2,4,0,1,9,-17,3,7,1,5,2,2,Hapoel_Afula,A,21,21,Jonathan Alon
Chris Johnson,*,29,5,33,0,50,3,3,6,3,2,2,2,0,1,1,2,-4,2,6,0,3,1,2,Hapoel_Afula,A,21,21,Jonathan Alon
Austin Wiley,*,19,13,71,0,100,6,5,11,2,3,0,1,0,0,0,22,2,5,7,0,0,3,3,Hapoel_Afula,A,21,21,Jonathan Alon
Noam Dovrat,,14,5,50,33,0,0,1,1,2,1,1,3,3,0,0,3,4,1,2,1,3,0,0,Hapoel_Afula,A,21,21,Jonathan Alon
Jeremy Morgan,*,25,9,0,100,0,0,1,1,1,1,1,0,4,1,0,14,-9,0,2,3,3,0,0,Hapoel_Afula,A,21,21,Jonathan Alon
Yovel Zoosman,*,21,15,50,75,100,2,0,2,3,2,1,1,1,0,0,14,10,2,4,3,4,2,2,Hapoel_Afula,A,21,21,Jonathan Alon
Egor Koulechov,,8,3,0,50,0,2,0,2,0,0,0,0,0,0,0,4,2,0,0,1,2,0,0,Hapoel_Afula,A,21,21,Jonathan Alon
Or Cornelius,,6,1,0,0,50,1,0,1,1,1,0,0,0,0,0,1,4,0,0,0,0,1,2,Hapoel_Afula,A,21,21,Jonathan Alon
Total,,200,82,41,42,68,22,17,39,16,20,6,12,18,3,3,90,0,18,44,11,26,13,19,Hapoel_Afula,A,21,21,Jonathan Alon
Team,,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Elitzur_Netanya,H,22,22,Jonathan Alon
Justin Smith,,20,8,80,0,0,5,4,9,1,0,1,3,2,4,0,19,3,4,5,0,0,0,0,Elitzur_Netanya,H,22,22,Jonathan Alon
Jared Harper,*,27,17,25,40,100,1,0,1,2,6,1,4,4,0,1,16,7,1,4,2,5,9,9,Elitzur_Netanya,H,22,22,Jonathan Alon
Khadeen Carrington,*,26,12,25,40,50,1,1,2,1,4,3,2,3,0,0,10,6,2,8,2,5,2,4,Elitzur_Netanya,H,22,22,Jonathan Alon
Chris Johnson,*,19,6,33,50,50,1,1,2,4,1,1,0,2,0,1,3,8,1,3,1,2,1,2,Elitzur_Netanya,H,22,22,Jonathan Alon
Austin Wiley,*,20,14,62,0,80,11,2,13,1,3,1,0,0,4,0,30,14,5,8,0,0,4,5,Elitzur_Netanya,H,22,22,Jonathan Alon
Noam Dovrat,,8,3,0,50,0,1,0,1,1,0,0,0,1,0,1,0,-5,0,2,1,2,0,0,Elitzur_Netanya,H,22,22,Jonathan Alon
Nimrod Levi,,13,3,0,50,0,2,0,2,2,1,0,1,4,0,0,5,-6,0,1,1,2,0,0,Elitzur_Netanya,H,22,22,Jonathan Alon
Tarik Phillip,,20,4,67,0,0,1,1,2,3,0,1,1,4,0,0,4,25,2,3,0,2,0,0,Elitzur_Netanya,H,22,22,Jonathan Alon
Yovel Zoosman,,23,18,80,50,50,4,1,5,0,2,3,1,2,1,0,25,27,4,5,3,6,1,2,Elitzur_Netanya,H,22,22,Jonathan Alon
Egor Koulechov,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,Elitzur_Netanya,H,22,22,Jonathan Alon
Or Cornelius,*,23,8,50,50,0,1,1,2,4,1,1,0,2,1,0,8,5,1,2,2,4,0,0,Elitzur_Netanya,H,22,22,Jonathan Alon
Total,,200,93,49,43,77,31,11,42,20,18,12,12,24,10,3,122,0,20,41,12,28,17,22,Elitzur_Netanya,H,22,22,Jonathan Alon
Team,,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Be'er_Sheva_Dimona,H,24,24,Jonathan Alon
Justin Smith,,16,6,43,0,0,1,2,3,2,1,2,2,2,1,0,7,-9,3,7,0,0,0,0,Be'er_Sheva_Dimona,H,24,24,Jonathan Alon
Jared Harper,*,34,26,67,44,86,3,1,4,2,5,2,1,7,0,0,33,0,4,6,4,9,6,7,Be'er_Sheva_Dimona,H,24,24,Jonathan Alon
Khadeen Carrington,,25,10,30,0,100,4,1,5,2,5,0,2,1,0,0,5,5,3,10,0,5,4,4,Be'er_Sheva_Dimona,H,24,24,Jonathan Alon
Austin Wiley,*,22,14,57,0,75,6,6,12,0,5,1,0,1,2,0,30,9,4,7,0,0,6,8,Be'er_Sheva_Dimona,H,24,24,Jonathan Alon
Nimrod Levi,*,21,13,100,50,0,1,2,3,3,0,1,1,1,0,0,11,5,2,2,3,6,0,0,Be'er_Sheva_Dimona,H,24,24,Jonathan Alon
Jeremy Morgan,*,26,5,0,50,100,1,1,2,3,2,0,3,1,0,0,3,1,0,0,1,2,2,2,Be'er_Sheva_Dimona,H,24,24,Jonathan Alon
Tarik Phillip,,8,6,0,67,0,0,0,0,2,0,0,0,0,0,0,3,-7,0,0,2,3,0,0,Be'er_Sheva_Dimona,H,24,24,Jonathan Alon
Yovel Zoosman,*,29,3,17,0,50,3,2,5,1,1,2,2,4,0,1,2,6,1,6,0,3,1,2,Be'er_Sheva_Dimona,H,24,24,Jonathan Alon
Egor Koulechov,,8,0,0,0,0,2,0,2,2,0,0,0,1,1,0,2,-1,0,0,0,0,0,0,Be'er_Sheva_Dimona,H,24,24,Jonathan Alon
Or Cornelius,,11,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-3,1,0,0,0,0,0,0,Be'er_Sheva_Dimona,H,24,24,Jonathan Alon
Total,,200,83,45,36,83,23,15,38,18,19,8,13,18,4,1,95,0,17,38,10,28,19,23,Be'er_Sheva_Dimona,H,24,24,Jonathan Alon
Team,,0,0,0,0,0,2,4,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,Hapoel_Galil_Elion,A,25,25,Jonathan Alon
Jared Harper,*,36,23,33,38,80,3,1,4,3,4,3,3,10,0,1,24,-4,2,6,5,13,4,5,Hapoel_Galil_Elion,A,25,25,Jonathan Alon
Khadeen Carrington,,30,14,40,33,100,3,0,3,3,4,0,1,0,0,0,10,-4,2,5,2,6,4,4,Hapoel_Galil_Elion,A,25,25,Jonathan Alon
Chris Johnson,*,15,3,50,0,100,1,1,2,2,1,1,2,0,0,0,2,-7,1,2,0,0,1,1,Hapoel_Galil_Elion,A,25,25,Jonathan Alon
Austin Wiley,*,29,8,44,0,0,10,4,14,3,2,1,1,1,2,0,19,-4,4,9,0,0,0,0,Hapoel_Galil_Elion,A,25,25,Jonathan Alon
Nimrod Levi,,23,15,80,67,50,2,3,5,2,2,0,1,0,0,1,15,3,4,5,2,3,1,2,Hapoel_Galil_Elion,A,25,25,Jonathan Alon
Jeremy Morgan,*,29,11,33,50,0,3,1,4,4,2,0,2,0,0,0,6,0,1,3,3,6,0,0,Hapoel_Galil_Elion,A,25,25,Jonathan Alon
Tarik Phillip,,19,4,50,0,100,0,0,0,2,2,1,0,1,0,0,3,-5,1,2,0,2,2,2,Hapoel_Galil_Elion,A,25,25,Jonathan Alon
Yovel Zoosman,*,32,4,40,0,0,2,1,3,3,0,0,3,5,0,0,-2,-4,2,5,0,5,0,0,Hapoel_Galil_Elion,A,25,25,Jonathan Alon
Egor Koulechov,,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,Hapoel_Galil_Elion,A,25,25,Jonathan Alon
Or Cornelius,,7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,-4,0,1,0,0,0,0,Hapoel_Galil_Elion,A,25,25,Jonathan Alon
Total,,225,82,45,33,86,28,15,43,22,17,7,14,17,2,2,83,0,17,38,12,36,12,14,Hapoel_Galil_Elion,A,25,25,Jonathan Alon
Team,,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Ness_Ziona,H,26,26,Jonathan Alon
Justin Smith,,19,12,62,0,67,3,4,7,2,6,1,0,0,1,0,21,-8,5,8,0,0,2,3,Ness_Ziona,H,26,26,Jonathan Alon
Jared Harper,*,26,4,50,0,0,0,0,0,3,1,3,1,6,1,1,3,-9,2,4,0,5,0,0,Ness_Ziona,H,26,26,Jonathan Alon
Khadeen Carrington,,22,10,20,40,40,2,0,2,1,5,1,0,1,0,0,8,16,1,5,2,5,2,5,Ness_Ziona,H,26,26,Jonathan Alon
Austin Wiley,*,21,18,55,0,75,3,7,10,2,4,0,0,0,2,1,24,13,6,11,0,0,6,8,Ness_Ziona,H,26,26,Jonathan Alon
Roi Huber,,18,9,33,33,100,1,0,1,4,2,2,1,5,0,1,9,7,1,3,1,3,4,4,Ness_Ziona,H,26,26,Jonathan Alon
Nimrod Levi,*,23,13,67,60,0,2,1,3,3,1,0,2,3,0,0,12,0,2,3,3,5,0,0,Ness_Ziona,H,26,26,Jonathan Alon
Jeremy Morgan,,15,5,0,25,100,1,0,1,2,1,1,0,1,0,0,4,-5,0,0,1,4,2,2,Ness_Ziona,H,26,26,Jonathan Alon
Tarik Phillip,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,Ness_Ziona,H,26,26,Jonathan Alon
Yovel Zoosman,*,30,13,67,33,67,4,1,5,1,2,2,2,3,0,0,17,13,4,6,1,3,2,3,Ness_Ziona,H,26,26,Jonathan Alon
Egor Koulechov,,8,3,0,33,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,Ness_Ziona,H,26,26,Jonathan Alon
Or Cornelius,*,15,7,100,50,0,2,1,3,2,0,2,1,4,0,0,12,5,2,2,1,2,0,0,Ness_Ziona,H,26,26,Jonathan Alon
Total,,200,94,55,33,72,21,15,36,22,22,12,7,23,4,3,113,0,23,42,10,30,18,25,Ness_Ziona,H,26,26,Jonathan Alon
