player name,sf,min,pts,%_2pt,%_3pt,%_1pt,dr_rebounds,or_rebounds,tr_rebounds,pf_fouls,fa_fouls,st,to,as,bkf_blocks,bka_blocks,val,+/-,m_2pt,a_2pt,m_3pt,a_3pt,m_1pt,a_1pt,opponent,loc,round,game_idx,coach
Justin McKoy,*,39,14,67,0,100,3,1,4,2,5,0,3,3,0,1,12,0,4,6,0,6,6,6,Hapoel_Jerusalem,A,24,24,Rami Hadar
Elias King,,10,3,0,33,0,1,0,1,1,0,0,1,0,0,0,0,-11,0,0,1,3,0,0,Hapoel_Jerusalem,A,24,24,Rami Hadar
Ido Flaisher,*,15,2,50,0,0,0,1,1,3,0,0,1,1,0,0,-1,-15,1,2,0,0,0,0,Hapoel_Jerusalem,A,24,24,Rami Hadar
Spencer Weisz,*,33,15,50,30,100,9,1,10,3,2,2,3,4,0,0,18,6,2,4,3,10,2,2,Hapoel_Jerusalem,A,24,24,Rami Hadar
Marcus Santos-Silva,,22,12,50,0,100,6,2,8,4,1,2,0,0,1,0,15,14,5,10,0,0,2,2,Hapoel_Jerusalem,A,24,24,Rami Hadar
Neta Segal,*,35,11,0,60,100,2,3,5,3,3,2,4,9,0,0,20,8,0,1,3,5,2,2,Hapoel_Jerusalem,A,24,24,Rami Hadar
Yoav Vitlem,,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-7,0,1,0,0,0,0,Hapoel_Jerusalem,A,24,24,Rami Hadar
Cody Demps,*,37,24,64,20,50,4,6,10,3,7,1,3,0,0,2,22,-5,9,14,1,5,3,6,Hapoel_Jerusalem,A,24,24,Rami Hadar
Total,,200,81,55,28,83,25,16,41,20,18,7,16,18,1,4,85,0,21,38,8,29,15,18,Hapoel_Jerusalem,A,24,24,Rami Hadar
Team,,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Hapoel_Afula,H,3,2,Oren Aharoni
Paul Scruggs,*,27,15,80,17,100,2,2,4,1,4,2,3,2,0,0,17,-6,4,5,1,6,4,4,Hapoel_Afula,H,3,2,Oren Aharoni
Iverson Molinar,*,32,21,36,40,88,4,0,4,1,8,1,2,1,0,2,19,14,4,11,2,5,7,8,Hapoel_Afula,H,3,2,Oren Aharoni
Ido Flaisher,,13,5,50,0,50,3,4,7,3,2,0,0,3,1,0,12,-1,2,4,0,0,1,2,Hapoel_Afula,H,3,2,Oren Aharoni
Spencer Weisz,*,30,7,0,33,50,4,3,7,3,1,1,3,4,0,0,9,16,0,0,2,6,1,2,Hapoel_Afula,H,3,2,Oren Aharoni
Neta Segal,,23,0,0,0,0,2,1,3,4,2,1,0,6,0,0,7,-7,0,1,0,0,0,0,Hapoel_Afula,H,3,2,Oren Aharoni
Ron Zipper,,14,9,0,50,0,1,0,1,1,0,0,1,0,0,0,3,-1,0,2,3,6,0,0,Hapoel_Afula,H,3,2,Oren Aharoni
Eric Griffin,*,22,11,80,33,0,3,1,4,5,2,0,3,0,1,0,5,2,4,5,1,3,0,2,Hapoel_Afula,H,3,2,Oren Aharoni
Sam Iorio,,16,5,100,33,0,5,1,6,2,0,0,2,0,0,0,5,4,1,1,1,3,0,0,Hapoel_Afula,H,3,2,Oren Aharoni
Ray Spalding,*,23,5,50,0,25,4,2,6,2,2,2,2,0,2,0,8,4,2,4,0,0,1,4,Hapoel_Afula,H,3,2,Oren Aharoni
Total,,200,78,52,34,64,30,14,44,22,21,7,18,16,4,2,85,0,17,33,10,29,14,22,Hapoel_Afula,H,3,2,Oren Aharoni
Team,,0,0,0,0,0,3,2,5,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,Hapoel_Haifa,H,12,11,Rami Hadar
Paul Scruggs,*,33,19,50,38,0,3,0,3,4,2,4,1,3,0,0,15,2,5,10,3,8,0,1,Hapoel_Haifa,H,12,11,Rami Hadar
Iverson Molinar,*,23,14,71,0,100,2,0,2,5,2,0,4,4,0,0,9,3,5,7,0,2,4,4,Hapoel_Haifa,H,12,11,Rami Hadar
Ido Flaisher,,11,3,100,0,50,3,0,3,1,1,0,0,0,0,0,5,2,1,1,0,0,1,2,Hapoel_Haifa,H,12,11,Rami Hadar
Spencer Weisz,*,33,13,100,33,50,4,0,4,2,4,4,2,5,0,0,21,-5,3,3,2,6,1,2,Hapoel_Haifa,H,12,11,Rami Hadar
Ron Zipper,,23,9,0,60,0,0,0,0,2,3,1,0,0,0,0,5,1,0,4,3,5,0,0,Hapoel_Haifa,H,12,11,Rami Hadar
Sam Iorio,*,15,2,0,0,100,4,1,5,2,2,1,2,2,0,0,6,12,0,0,0,2,2,2,Hapoel_Haifa,H,12,11,Rami Hadar
Yoav Vitlem,,9,1,0,0,50,0,1,1,2,1,0,1,0,0,0,-3,-9,0,1,0,1,1,2,Hapoel_Haifa,H,12,11,Rami Hadar
Ray Spalding,*,27,12,57,0,67,5,1,6,3,4,1,3,1,0,0,13,-11,4,7,0,0,4,6,Hapoel_Haifa,H,12,11,Rami Hadar
Cody Demps,,26,8,50,33,50,4,2,6,4,3,1,0,1,0,0,10,-25,2,4,1,3,1,2,Hapoel_Haifa,H,12,11,Rami Hadar
Total,,200,81,54,33,67,28,7,35,25,22,12,14,16,0,0,85,0,20,37,9,27,14,21,Hapoel_Haifa,H,12,11,Rami Hadar
Team,,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Elitzur_Netanya,H,6,5,Oren Aharoni
Paul Scruggs,*,24,14,0,80,100,1,0,1,2,1,3,2,2,0,0,12,7,0,4,4,5,2,2,Elitzur_Netanya,H,6,5,Oren Aharoni
Iverson Molinar,*,32,25,55,25,78,2,0,2,3,6,2,3,5,0,1,20,15,6,11,2,8,7,9,Elitzur_Netanya,H,6,5,Oren Aharoni
Ido Flaisher,,12,4,50,0,0,0,0,0,1,1,2,0,1,1,0,4,5,2,4,0,0,0,2,Elitzur_Netanya,H,6,5,Oren Aharoni
Yanir Binyamin,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elitzur_Netanya,H,6,5,Oren Aharoni
Spencer Weisz,*,27,8,50,40,0,12,1,13,2,1,0,1,3,0,0,18,21,1,2,2,5,0,0,Elitzur_Netanya,H,6,5,Oren Aharoni
Neta Segal,,20,8,50,33,50,2,0,2,3,4,0,1,2,0,0,6,8,1,2,1,3,3,6,Elitzur_Netanya,H,6,5,Oren Aharoni
Ron Zipper,,21,5,0,33,100,0,0,0,3,2,1,0,2,0,0,3,12,0,2,1,3,2,2,Elitzur_Netanya,H,6,5,Oren Aharoni
Eric Griffin,*,26,8,100,0,80,4,3,7,2,6,1,4,2,3,0,20,10,2,2,0,0,4,5,Elitzur_Netanya,H,6,5,Oren Aharoni
Sam Iorio,,8,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,Elitzur_Netanya,H,6,5,Oren Aharoni
Yoav Vitlem,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elitzur_Netanya,H,6,5,Oren Aharoni
Ray Spalding,*,28,16,70,0,67,4,3,7,4,3,2,1,0,1,0,19,14,7,10,0,1,2,3,Elitzur_Netanya,H,6,5,Oren Aharoni
Total,,200,88,51,37,69,29,7,36,20,24,11,12,17,5,1,104,0,19,37,10,27,20,29,Elitzur_Netanya,H,6,5,Oren Aharoni
Team,,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Elitzur_Netanya,A,14,14,Rami Hadar
Paul Scruggs,*,22,3,0,33,0,5,1,6,3,0,0,2,1,0,0,1,0,0,2,1,3,0,0,Elitzur_Netanya,A,14,14,Rami Hadar
Iverson Molinar,*,34,24,78,67,100,0,1,1,3,5,1,2,8,1,0,32,22,7,9,2,3,4,4,Elitzur_Netanya,A,14,14,Rami Hadar
Ido Flaisher,*,17,1,0,0,25,3,1,4,1,2,1,2,2,1,0,4,7,0,1,0,0,1,4,Elitzur_Netanya,A,14,14,Rami Hadar
Spencer Weisz,,34,18,50,50,0,7,1,8,3,0,1,1,3,0,0,19,9,3,6,4,8,0,0,Elitzur_Netanya,A,14,14,Rami Hadar
Ron Zipper,,19,8,67,0,80,2,0,2,1,3,1,0,3,0,0,11,11,2,3,0,3,4,5,Elitzur_Netanya,A,14,14,Rami Hadar
Sam Iorio,*,20,13,100,67,100,2,0,2,1,1,0,0,0,1,0,15,7,3,3,2,3,1,1,Elitzur_Netanya,A,14,14,Rami Hadar
Yoav Vitlem,,10,0,0,0,0,1,1,2,0,0,1,1,1,0,0,2,-7,0,0,0,1,0,0,Elitzur_Netanya,A,14,14,Rami Hadar
Ray Spalding,,23,17,53,0,50,5,5,10,2,1,2,3,2,0,0,18,10,8,15,0,1,1,2,Elitzur_Netanya,A,14,14,Rami Hadar
Cody Demps,*,21,12,50,50,100,1,2,3,4,1,4,1,3,0,0,14,21,2,4,2,4,2,2,Elitzur_Netanya,A,14,14,Rami Hadar
Total,,200,96,58,42,72,28,12,40,18,13,11,12,23,3,0,118,0,25,43,11,26,13,18,Elitzur_Netanya,A,14,14,Rami Hadar
Team,,0,0,0,0,0,2,1,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,Hapoel_Galil_Elion,A,13,13,Rami Hadar
Paul Scruggs,*,29,11,67,33,50,6,1,7,3,3,0,2,4,0,0,14,10,2,3,2,6,1,2,Hapoel_Galil_Elion,A,13,13,Rami Hadar
Iverson Molinar,*,27,10,36,0,50,3,0,3,4,2,0,1,5,1,2,4,6,4,11,0,1,2,4,Hapoel_Galil_Elion,A,13,13,Rami Hadar
Ido Flaisher,,14,2,50,0,0,2,2,4,3,1,1,2,2,1,0,5,5,1,2,0,0,0,0,Hapoel_Galil_Elion,A,13,13,Rami Hadar
Spencer Weisz,,33,16,60,67,100,8,0,8,1,3,1,1,2,0,0,25,10,3,5,2,3,4,4,Hapoel_Galil_Elion,A,13,13,Rami Hadar
Ron Zipper,,19,13,40,29,100,1,0,1,1,5,1,1,0,0,1,9,11,2,5,2,7,3,3,Hapoel_Galil_Elion,A,13,13,Rami Hadar
Sam Iorio,*,22,5,50,100,0,3,3,6,0,1,0,0,0,1,1,11,14,1,2,1,1,0,0,Hapoel_Galil_Elion,A,13,13,Rami Hadar
Yoav Vitlem,,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-2,-2,0,2,0,0,0,0,Hapoel_Galil_Elion,A,13,13,Rami Hadar
Ray Spalding,*,18,3,14,0,50,4,2,6,3,1,1,3,3,0,1,0,-2,1,7,0,0,1,2,Hapoel_Galil_Elion,A,13,13,Rami Hadar
Cody Demps,*,31,14,57,50,0,6,1,7,2,2,5,2,3,0,0,22,18,4,7,2,4,0,0,Hapoel_Galil_Elion,A,13,13,Rami Hadar
Total,,200,74,41,41,73,35,10,45,17,20,9,13,19,3,5,92,0,18,44,9,22,11,15,Hapoel_Galil_Elion,A,13,13,Rami Hadar
Team,,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Hapoel_Haifa,A,19,19,Rami Hadar
Justin McKoy,*,31,20,38,50,80,2,2,4,2,4,5,1,2,2,2,21,36,5,13,2,4,4,5,Hapoel_Haifa,A,19,19,Rami Hadar
Ofri Shitrit,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,Hapoel_Haifa,A,19,19,Rami Hadar
Iverson Molinar,*,29,13,43,0,88,3,2,5,2,5,0,1,8,0,0,21,22,3,7,0,2,7,8,Hapoel_Haifa,A,19,19,Rami Hadar
Ido Flaisher,*,15,2,20,0,0,2,4,6,2,1,0,0,0,0,0,3,8,1,5,0,0,0,0,Hapoel_Haifa,A,19,19,Rami Hadar
Spencer Weisz,*,24,19,50,56,100,10,1,11,0,2,2,2,5,0,0,32,21,1,2,5,9,2,2,Hapoel_Haifa,A,19,19,Rami Hadar
Marcus Santos-Silva,,16,4,40,0,0,0,0,0,2,1,0,1,1,0,0,0,16,2,5,0,0,0,0,Hapoel_Haifa,A,19,19,Rami Hadar
Nir Sheffer,,2,3,0,100,0,0,0,0,0,0,0,0,0,0,0,3,-2,0,0,1,1,0,0,Hapoel_Haifa,A,19,19,Rami Hadar
Neta Segal,,22,16,100,100,100,0,0,0,3,1,2,1,4,0,0,19,16,1,1,4,4,2,2,Hapoel_Haifa,A,19,19,Rami Hadar
Ron Zipper,,7,0,0,0,0,0,0,0,1,1,1,0,0,0,1,-4,5,0,2,0,2,0,0,Hapoel_Haifa,A,19,19,Rami Hadar
Sam Iorio,,15,0,0,0,0,1,1,2,3,1,1,2,2,0,0,1,2,0,0,0,0,0,0,Hapoel_Haifa,A,19,19,Rami Hadar
Yoav Vitlem,,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-4,-4,0,1,0,1,0,0,Hapoel_Haifa,A,19,19,Rami Hadar
Cody Demps,*,32,30,75,40,86,6,4,10,3,5,2,3,4,0,0,38,32,9,12,2,5,6,7,Hapoel_Haifa,A,19,19,Rami Hadar
Total,,200,107,46,50,88,24,19,43,20,21,13,11,26,2,3,135,0,22,48,14,28,21,24,Hapoel_Haifa,A,19,19,Rami Hadar
Team,,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,Ironi_Kiryat_Ata,A,21,21,Rami Hadar
Justin McKoy,*,38,16,33,33,0,2,0,2,0,0,1,3,6,0,1,9,-2,2,6,4,12,0,0,Ironi_Kiryat_Ata,A,21,21,Rami Hadar
Elias King,*,6,0,0,0,0,0,1,1,1,0,0,1,0,0,0,-4,-8,0,1,0,2,0,0,Ironi_Kiryat_Ata,A,21,21,Rami Hadar
Iverson Molinar,*,38,31,64,40,100,3,1,4,2,7,1,4,7,0,1,33,-2,7,11,4,10,5,5,Ironi_Kiryat_Ata,A,21,21,Rami Hadar
Ido Flaisher,*,11,3,100,0,50,2,2,4,5,1,1,1,1,0,0,3,-2,1,1,0,0,1,2,Ironi_Kiryat_Ata,A,21,21,Rami Hadar
Marcus Santos-Silva,,17,4,33,0,0,1,2,3,2,1,2,0,0,1,0,5,-1,2,6,0,0,0,0,Ironi_Kiryat_Ata,A,21,21,Rami Hadar
Nir Sheffer,*,12,0,0,0,0,1,2,3,4,0,0,0,1,0,0,0,-4,0,0,0,0,0,0,Ironi_Kiryat_Ata,A,21,21,Rami Hadar
Neta Segal,,13,3,0,100,0,2,1,3,3,1,0,3,0,0,1,-1,-4,0,1,1,1,0,0,Ironi_Kiryat_Ata,A,21,21,Rami Hadar
Ron Zipper,,18,12,40,33,67,3,2,5,4,4,0,0,0,0,1,8,0,2,5,2,6,2,3,Ironi_Kiryat_Ata,A,21,21,Rami Hadar
Sam Iorio,,26,10,67,50,0,1,1,2,0,2,2,2,3,0,0,14,2,2,3,2,4,0,0,Ironi_Kiryat_Ata,A,21,21,Rami Hadar
Yoav Vitlem,,21,0,0,0,0,0,1,1,2,0,2,0,0,0,0,-2,-4,0,1,0,2,0,0,Ironi_Kiryat_Ata,A,21,21,Rami Hadar
Total,,200,79,46,35,80,19,16,35,23,16,9,14,18,1,4,72,0,16,35,13,37,8,10,Ironi_Kiryat_Ata,A,21,21,Rami Hadar
Team,,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Hapoel_Afula,A,25,25,Rami Hadar
Justin McKoy,*,37,26,67,44,50,6,3,9,1,3,0,1,1,0,0,27,0,6,9,4,9,2,4,Hapoel_Afula,A,25,25,Rami Hadar
Elias King,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hapoel_Afula,A,25,25,Rami Hadar
Iverson Molinar,*,36,24,60,0,50,1,4,5,3,11,0,0,7,0,2,25,5,9,15,0,5,6,12,Hapoel_Afula,A,25,25,Rami Hadar
Ido Flaisher,*,15,2,50,0,0,2,4,6,2,1,0,0,2,0,0,6,3,1,2,0,0,0,2,Hapoel_Afula,A,25,25,Rami Hadar
Spencer Weisz,*,33,3,0,17,0,5,0,5,2,0,2,2,3,0,0,0,-2,0,4,1,6,0,0,Hapoel_Afula,A,25,25,Rami Hadar
Marcus Santos-Silva,,25,10,71,0,0,2,4,6,4,1,2,2,4,1,0,15,-2,5,7,0,0,0,1,Hapoel_Afula,A,25,25,Rami Hadar
Neta Segal,,16,7,100,33,100,0,0,0,1,1,0,1,1,0,0,5,4,1,1,1,3,2,2,Hapoel_Afula,A,25,25,Rami Hadar
Yoav Vitlem,,5,0,0,0,0,1,0,1,0,1,1,1,1,0,0,3,3,0,0,0,0,0,0,Hapoel_Afula,A,25,25,Rami Hadar
Cody Demps,*,30,21,55,50,75,3,4,7,3,5,2,2,1,0,1,22,-7,6,11,2,4,3,4,Hapoel_Afula,A,25,25,Rami Hadar
Total,,200,93,57,30,52,21,20,41,16,23,7,10,20,1,3,104,0,28,49,8,27,13,25,Hapoel_Afula,A,25,25,Rami Hadar
Team,,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Hapoel_Galil_Elion,H,26,26,Rami Hadar
Justin McKoy,*,40,21,50,33,88,3,1,4,3,5,0,0,0,1,0,19,5,4,8,2,6,7,8,Hapoel_Galil_Elion,H,26,26,Rami Hadar
Elias King,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,3,0,0,Hapoel_Galil_Elion,H,26,26,Rami Hadar
Iverson Molinar,*,33,29,53,67,88,2,2,4,3,7,2,4,4,0,0,30,-2,8,15,2,3,7,8,Hapoel_Galil_Elion,H,26,26,Rami Hadar
Ido Flaisher,*,5,4,100,0,0,0,1,1,0,0,0,0,0,0,0,5,1,2,2,0,0,0,0,Hapoel_Galil_Elion,H,26,26,Rami Hadar
Spencer Weisz,*,37,14,50,50,100,5,0,5,3,1,2,0,2,0,0,16,6,2,4,3,6,1,1,Hapoel_Galil_Elion,H,26,26,Rami Hadar
Marcus Santos-Silva,,33,8,27,0,100,6,4,10,4,1,1,1,4,1,0,12,7,3,11,0,0,2,2,Hapoel_Galil_Elion,H,26,26,Rami Hadar
Neta Segal,*,7,2,50,0,0,0,0,0,1,0,1,1,0,0,0,-1,5,1,2,0,1,0,0,Hapoel_Galil_Elion,H,26,26,Rami Hadar
Ron Zipper,,23,7,100,25,0,2,1,3,0,0,2,0,3,0,0,12,2,2,2,1,4,0,0,Hapoel_Galil_Elion,H,26,26,Rami Hadar
Yoav Vitlem,,13,4,50,0,100,3,0,3,4,2,1,0,1,0,0,4,1,1,2,0,2,2,2,Hapoel_Galil_Elion,H,26,26,Rami Hadar
Total,,200,89,50,32,90,23,10,33,18,16,9,6,14,2,0,97,0,23,46,8,25,19,21,Hapoel_Galil_Elion,H,26,26,Rami Hadar
