player name,sf,min,pts,%_2pt,%_3pt,%_1pt,dr_rebounds,or_rebounds,tr_rebounds,pf_fouls,fa_fouls,st,to,as,bkf_blocks,bka_blocks,val,+/-,m_2pt,a_2pt,m_3pt,a_3pt,m_1pt,a_1pt,opponent,loc,round,game_idx,coach
Lior Carreira,*,25,13,67,40,75,1,2,3,4,4,1,0,1,0,0,13,14,2,3,2,5,3,4,Ironi_Kiryat_Ata,H,20,21,Guni Israeli
Ben Maman,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ironi_Kiryat_Ata,H,20,21,Guni Israeli
Shahar Amir,,12,5,100,50,0,1,0,1,2,1,1,0,1,0,0,6,6,1,1,1,2,0,0,Ironi_Kiryat_Ata,H,20,21,Guni Israeli
Marcus Carr,*,32,18,71,33,83,4,0,4,1,4,1,1,7,0,0,27,15,5,7,1,3,5,6,Ironi_Kiryat_Ata,H,20,21,Guni Israeli
Yotam Hanochi,,19,12,67,100,100,1,1,2,3,1,2,1,2,0,0,13,8,4,6,1,1,1,1,Ironi_Kiryat_Ata,H,20,21,Guni Israeli
Ron Cohen,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ironi_Kiryat_Ata,H,20,21,Guni Israeli
Lucas Goldenberg,*,28,11,80,0,75,6,2,8,3,5,2,7,2,0,0,15,-3,4,5,0,1,3,4,Ironi_Kiryat_Ata,H,20,21,Guni Israeli
Total,,200,97,62,45,79,28,8,36,19,20,9,11,25,2,0,127,0,26,42,10,22,15,19,Ironi_Kiryat_Ata,H,20,21,Guni Israeli
Team,,0,0,0,0,0,1,3,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Hapoel_Haifa,A,23,24,Guni Israeli
Rawle Alkins,*,37,26,70,57,0,1,1,2,3,1,1,2,5,0,0,24,3,7,10,4,7,0,0,Hapoel_Haifa,A,23,24,Guni Israeli
Lennard Freeman,*,31,15,50,0,88,8,6,14,1,6,2,1,1,1,0,32,7,4,8,0,0,7,8,Hapoel_Haifa,A,23,24,Guni Israeli
Tomer Asayag,,24,10,100,40,67,1,1,2,3,4,0,2,3,0,1,9,-9,1,1,2,5,2,3,Hapoel_Haifa,A,23,24,Guni Israeli
Lior Carreira,*,27,13,100,100,67,6,0,6,1,4,0,1,2,0,0,20,1,2,2,1,1,6,9,Hapoel_Haifa,A,23,24,Guni Israeli
Shahar Amir,,19,4,100,0,100,1,0,1,3,1,1,1,1,0,0,2,4,1,1,0,2,2,2,Hapoel_Haifa,A,23,24,Guni Israeli
Marcus Carr,*,39,28,45,33,100,7,2,9,3,5,0,3,7,0,1,28,-1,5,11,4,12,6,6,Hapoel_Haifa,A,23,24,Guni Israeli
Yotam Hanochi,,15,3,0,50,0,1,0,1,2,0,1,3,1,1,0,1,-2,0,0,1,2,0,0,Hapoel_Haifa,A,23,24,Guni Israeli
Ron Cohen,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,6,0,1,0,1,0,0,Hapoel_Haifa,A,23,24,Guni Israeli
Lucas Goldenberg,*,30,17,57,67,100,7,2,9,3,3,0,3,2,0,0,21,11,4,7,2,3,3,3,Hapoel_Haifa,A,23,24,Guni Israeli
Total,,225,116,59,42,84,33,15,48,21,24,5,16,22,2,2,137,0,24,41,14,33,26,31,Hapoel_Haifa,A,23,24,Guni Israeli
